question_id,scene_id,image_path,split,question_type,difficulty,visibility,seabed_texture,ood_axis,length_scale,range_setting_m,meters_per_pixel,question,choice_a,choice_b,choice_c,choice_d,answer_label
q_d32251e1983059,scene_0191,images/scene_0191.png,test,new_crossing_threat,hard,clear,flat,in_distribution,short_range,38.4,0.075,What new crossing threat appears after the storm compared with the baseline panel?,No new crossing threat,Rigid pipeline,Rope or net loop,Boulder or debris pile,A
q_02e0386a99c5d0,scene_0191,images/scene_0191.png,test,burial_compliance,hard,clear,flat,in_distribution,short_range,38.4,0.075,"Based on the post-storm panel and the scale metadata, what is the burial-compliance status?",Within specification,Marginal: monitor closely,Non-compliant exposure,Indeterminate: resurvey needed,B
q_30bb58fd8f64db,scene_0191,images/scene_0191.png,test,intervention_priority,hard,clear,flat,in_distribution,short_range,38.4,0.075,What is the most appropriate post-storm intervention priority?,No action,Monitor on next survey,Targeted inspection,Immediate reburial work order,B
q_e995044e06f6a2,scene_0192,images/scene_0192.png,test,exposure_delta_bin,easy,speckled,vegetated,in_distribution,short_range,38.4,0.075,"Comparing baseline and post-storm panels, how much new exposed cable is visible?",Stable: no measurable new exposure,Minor: under 18 m of new exposure,Moderate: 18 to 45 m of new exposure,Severe: over 45 m of new exposure,B
q_cbcc8906633378,scene_0192,images/scene_0192.png,test,new_risk_sector,easy,speckled,vegetated,in_distribution,short_range,38.4,0.075,Which third of the corridor has the largest post-storm increase in exposure risk?,Left third,Middle third,Right third,No meaningful increase,A
q_d5aeb6c385e14a,scene_0192,images/scene_0192.png,test,new_scar_count,easy,speckled,vegetated,in_distribution,short_range,38.4,0.075,How many new anchor-drag scars touch the cable in the post-storm panel?,0,1,2,3 or more,A
q_d0b2998dbff06b,scene_0192,images/scene_0192.png,test,new_crossing_threat,easy,speckled,vegetated,in_distribution,short_range,38.4,0.075,What new crossing threat appears after the storm compared with the baseline panel?,No new crossing threat,Rigid pipeline,Rope or net loop,Boulder or debris pile,D
q_424ae7a15461ca,scene_0192,images/scene_0192.png,test,burial_compliance,easy,speckled,vegetated,in_distribution,short_range,38.4,0.075,"Based on the post-storm panel and the scale metadata, what is the burial-compliance status?",Within specification,Marginal: monitor closely,Non-compliant exposure,Indeterminate: resurvey needed,B
q_bacd9ad74e255c,scene_0192,images/scene_0192.png,test,intervention_priority,easy,speckled,vegetated,in_distribution,short_range,38.4,0.075,What is the most appropriate post-storm intervention priority?,No action,Monitor on next survey,Targeted inspection,Immediate reburial work order,C
q_570571f1c2bab3,scene_0193,images/scene_0193.png,test,exposure_delta_bin,hard,clear,vegetated,in_distribution,medium_range,64.0,0.125,"Comparing baseline and post-storm panels, how much new exposed cable is visible?",Stable: no measurable new exposure,Minor: under 18 m of new exposure,Moderate: 18 to 45 m of new exposure,Severe: over 45 m of new exposure,B
q_330bed19abec91,scene_0193,images/scene_0193.png,test,new_risk_sector,hard,clear,vegetated,in_distribution,medium_range,64.0,0.125,Which third of the corridor has the largest post-storm increase in exposure risk?,Left third,Middle third,Right third,No meaningful increase,B
q_6b882fb62718d1,scene_0193,images/scene_0193.png,test,new_scar_count,hard,clear,vegetated,in_distribution,medium_range,64.0,0.125,How many new anchor-drag scars touch the cable in the post-storm panel?,0,1,2,3 or more,A
q_224c212002ff37,scene_0193,images/scene_0193.png,test,new_crossing_threat,hard,clear,vegetated,in_distribution,medium_range,64.0,0.125,What new crossing threat appears after the storm compared with the baseline panel?,No new crossing threat,Rigid pipeline,Rope or net loop,Boulder or debris pile,A
q_a3eb4855f01766,scene_0193,images/scene_0193.png,test,burial_compliance,hard,clear,vegetated,in_distribution,medium_range,64.0,0.125,"Based on the post-storm panel and the scale metadata, what is the burial-compliance status?",Within specification,Marginal: monitor closely,Non-compliant exposure,Indeterminate: resurvey needed,A
q_7ff7e5448cf10d,scene_0193,images/scene_0193.png,test,intervention_priority,hard,clear,vegetated,in_distribution,medium_range,64.0,0.125,What is the most appropriate post-storm intervention priority?,No action,Monitor on next survey,Targeted inspection,Immediate reburial work order,B
q_77e014f04544ac,scene_0194,images/scene_0194.png,test,exposure_delta_bin,medium,dropout,rippled,partial_dropout,medium_range,51.2,0.1,"Comparing baseline and post-storm panels, how much new exposed cable is visible?",Stable: no measurable new exposure,Minor: under 18 m of new exposure,Moderate: 18 to 45 m of new exposure,Severe: over 45 m of new exposure,B
q_7a1fbc8079441c,scene_0194,images/scene_0194.png,test,new_risk_sector,medium,dropout,rippled,partial_dropout,medium_range,51.2,0.1,Which third of the corridor has the largest post-storm increase in exposure risk?,Left third,Middle third,Right third,No meaningful increase,B
q_40b03a6b353018,scene_0194,images/scene_0194.png,test,new_scar_count,medium,dropout,rippled,partial_dropout,medium_range,51.2,0.1,How many new anchor-drag scars touch the cable in the post-storm panel?,0,1,2,3 or more,C
q_9120b3deac9217,scene_0194,images/scene_0194.png,test,new_crossing_threat,medium,dropout,rippled,partial_dropout,medium_range,51.2,0.1,What new crossing threat appears after the storm compared with the baseline panel?,No new crossing threat,Rigid pipeline,Rope or net loop,Boulder or debris pile,A
q_7027cf913e9e49,scene_0194,images/scene_0194.png,test,burial_compliance,medium,dropout,rippled,partial_dropout,medium_range,51.2,0.1,"Based on the post-storm panel and the scale metadata, what is the burial-compliance status?",Within specification,Marginal: monitor closely,Non-compliant exposure,Indeterminate: resurvey needed,B
q_b1e2083a3bac7a,scene_0194,images/scene_0194.png,test,intervention_priority,medium,dropout,rippled,partial_dropout,medium_range,51.2,0.1,What is the most appropriate post-storm intervention priority?,No action,Monitor on next survey,Targeted inspection,Immediate reburial work order,C
q_bae734095c399c,scene_0195,images/scene_0195.png,test,exposure_delta_bin,easy,clear,flat,in_distribution,medium_range,51.2,0.1,"Comparing baseline and post-storm panels, how much new exposed cable is visible?",Stable: no measurable new exposure,Minor: under 18 m of new exposure,Moderate: 18 to 45 m of new exposure,Severe: over 45 m of new exposure,B
q_23ad43ebe783a5,scene_0195,images/scene_0195.png,test,new_risk_sector,easy,clear,flat,in_distribution,medium_range,51.2,0.1,Which third of the corridor has the largest post-storm increase in exposure risk?,Left third,Middle third,Right third,No meaningful increase,C
q_d9ad0eb6802acf,scene_0195,images/scene_0195.png,test,new_scar_count,easy,clear,flat,in_distribution,medium_range,51.2,0.1,How many new anchor-drag scars touch the cable in the post-storm panel?,0,1,2,3 or more,A
q_2091fd0b73b391,scene_0195,images/scene_0195.png,test,new_crossing_threat,easy,clear,flat,in_distribution,medium_range,51.2,0.1,What new crossing threat appears after the storm compared with the baseline panel?,No new crossing threat,Rigid pipeline,Rope or net loop,Boulder or debris pile,A
q_1136b12bf9f88d,scene_0195,images/scene_0195.png,test,burial_compliance,easy,clear,flat,in_distribution,medium_range,51.2,0.1,"Based on the post-storm panel and the scale metadata, what is the burial-compliance status?",Within specification,Marginal: monitor closely,Non-compliant exposure,Indeterminate: resurvey needed,B
q_4686ae11785f7b,scene_0195,images/scene_0195.png,test,intervention_priority,easy,clear,flat,in_distribution,medium_range,51.2,0.1,What is the most appropriate post-storm intervention priority?,No action,Monitor on next survey,Targeted inspection,Immediate reburial work order,B
q_2d4cd6fae31ef5,scene_0196,images/scene_0196.png,test,exposure_delta_bin,easy,clear,rippled,in_distribution,medium_range,64.0,0.125,"Comparing baseline and post-storm panels, how much new exposed cable is visible?",Stable: no measurable new exposure,Minor: under 18 m of new exposure,Moderate: 18 to 45 m of new exposure,Severe: over 45 m of new exposure,B
q_f657c2481d1357,scene_0196,images/scene_0196.png,test,new_risk_sector,easy,clear,rippled,in_distribution,medium_range,64.0,0.125,Which third of the corridor has the largest post-storm increase in exposure risk?,Left third,Middle third,Right third,No meaningful increase,A
q_01eca6c30727ab,scene_0196,images/scene_0196.png,test,new_scar_count,easy,clear,rippled,in_distribution,medium_range,64.0,0.125,How many new anchor-drag scars touch the cable in the post-storm panel?,0,1,2,3 or more,A
q_1f9604ca8aa21f,scene_0196,images/scene_0196.png,test,new_crossing_threat,easy,clear,rippled,in_distribution,medium_range,64.0,0.125,What new crossing threat appears after the storm compared with the baseline panel?,No new crossing threat,Rigid pipeline,Rope or net loop,Boulder or debris pile,C
q_2ac5a90caf3917,scene_0196,images/scene_0196.png,test,burial_compliance,easy,clear,rippled,in_distribution,medium_range,64.0,0.125,"Based on the post-storm panel and the scale metadata, what is the burial-compliance status?",Within specification,Marginal: monitor closely,Non-compliant exposure,Indeterminate: resurvey needed,A
q_9b45527364c703,scene_0196,images/scene_0196.png,test,intervention_priority,easy,clear,rippled,in_distribution,medium_range,64.0,0.125,What is the most appropriate post-storm intervention priority?,No action,Monitor on next survey,Targeted inspection,Immediate reburial work order,C
q_fc208c02664cd1,scene_0197,images/scene_0197.png,test,exposure_delta_bin,medium,low_gain,rippled,heavy_ripple,medium_range,51.2,0.1,"Comparing baseline and post-storm panels, how much new exposed cable is visible?",Stable: no measurable new exposure,Minor: under 18 m of new exposure,Moderate: 18 to 45 m of new exposure,Severe: over 45 m of new exposure,B
q_0a46bca33680d6,scene_0197,images/scene_0197.png,test,new_risk_sector,medium,low_gain,rippled,heavy_ripple,medium_range,51.2,0.1,Which third of the corridor has the largest post-storm increase in exposure risk?,Left third,Middle third,Right third,No meaningful increase,C
q_5623924b9dd5ce,scene_0197,images/scene_0197.png,test,new_scar_count,medium,low_gain,rippled,heavy_ripple,medium_range,51.2,0.1,How many new anchor-drag scars touch the cable in the post-storm panel?,0,1,2,3 or more,A
q_2e4a02f3e42a96,scene_0197,images/scene_0197.png,test,new_crossing_threat,medium,low_gain,rippled,heavy_ripple,medium_range,51.2,0.1,What new crossing threat appears after the storm compared with the baseline panel?,No new crossing threat,Rigid pipeline,Rope or net loop,Boulder or debris pile,A
q_ec63caaf41ebb2,scene_0197,images/scene_0197.png,test,burial_compliance,medium,low_gain,rippled,heavy_ripple,medium_range,51.2,0.1,"Based on the post-storm panel and the scale metadata, what is the burial-compliance status?",Within specification,Marginal: monitor closely,Non-compliant exposure,Indeterminate: resurvey needed,C
q_ae8ec6d49ccced,scene_0197,images/scene_0197.png,test,intervention_priority,medium,low_gain,rippled,heavy_ripple,medium_range,51.2,0.1,What is the most appropriate post-storm intervention priority?,No action,Monitor on next survey,Targeted inspection,Immediate reburial work order,C
q_32911784182645,scene_0198,images/scene_0198.png,test,exposure_delta_bin,hard,clear,vegetated,diagonal_cable,medium_range,51.2,0.1,"Comparing baseline and post-storm panels, how much new exposed cable is visible?",Stable: no measurable new exposure,Minor: under 18 m of new exposure,Moderate: 18 to 45 m of new exposure,Severe: over 45 m of new exposure,A
q_797e41419fcb54,scene_0198,images/scene_0198.png,test,new_risk_sector,hard,clear,vegetated,diagonal_cable,medium_range,51.2,0.1,Which third of the corridor has the largest post-storm increase in exposure risk?,Left third,Middle third,Right third,No meaningful increase,D
q_08a91b5e0488ef,scene_0198,images/scene_0198.png,test,new_scar_count,hard,clear,vegetated,diagonal_cable,medium_range,51.2,0.1,How many new anchor-drag scars touch the cable in the post-storm panel?,0,1,2,3 or more,A
q_a8c5af5075955c,scene_0198,images/scene_0198.png,test,new_crossing_threat,hard,clear,vegetated,diagonal_cable,medium_range,51.2,0.1,What new crossing threat appears after the storm compared with the baseline panel?,No new crossing threat,Rigid pipeline,Rope or net loop,Boulder or debris pile,A
q_364b8eefb32f9e,scene_0198,images/scene_0198.png,test,burial_compliance,hard,clear,vegetated,diagonal_cable,medium_range,51.2,0.1,"Based on the post-storm panel and the scale metadata, what is the burial-compliance status?",Within specification,Marginal: monitor closely,Non-compliant exposure,Indeterminate: resurvey needed,A
q_172b3cf921c7ec,scene_0198,images/scene_0198.png,test,intervention_priority,hard,clear,vegetated,diagonal_cable,medium_range,51.2,0.1,What is the most appropriate post-storm intervention priority?,No action,Monitor on next survey,Targeted inspection,Immediate reburial work order,A
q_bb5f1e1b508999,scene_0199,images/scene_0199.png,test,exposure_delta_bin,medium,clear,flat,in_distribution,long_range,112.6,0.22,"Comparing baseline and post-storm panels, how much new exposed cable is visible?",Stable: no measurable new exposure,Minor: under 18 m of new exposure,Moderate: 18 to 45 m of new exposure,Severe: over 45 m of new exposure,B
q_2495b5d13f3317,scene_0199,images/scene_0199.png,test,new_risk_sector,medium,clear,flat,in_distribution,long_range,112.6,0.22,Which third of the corridor has the largest post-storm increase in exposure risk?,Left third,Middle third,Right third,No meaningful increase,A
